_id,scanType,SSID,isAttendance,loc,name,round,roundType,scanTime,timeGap,user,company,createdAt,extraInfo.url
5e0be115e468350013bbe7ad,regular,NVRAM WARNING: Err = 0x10(40.0),FALSE,"c(-26.0195448, 28.2835768)",Main office front,0,circular,2020-01-01T00:00:17Z,0hr 39min,592e99bfb1bc36000430b264,592e9549b1bc36000430b252,2020-01-01T00:00:21Z,
5e0be1a3e468350013bbe7bd,regular,NA(27.000002),FALSE,"c(-26.4446895, 28.4473031)",Bus Pump,3,circular,2020-01-01T00:00:36Z,1hr 0min,592e96d4b1bc36000430b255,592e9549b1bc36000430b252,2020-01-01T00:02:43Z,
5e0be129e468350013bbe7ae,regular,Born Free  Student WiFi(52.0),FALSE,"c(-26.1940442, 28.0317155)",Staff Entrance,0,circular,2020-01-01T00:00:39Z,0hr 59min,5b3044580f860900136342fa,595d047eae9b350004bd44fc,2020-01-01T00:00:41Z,
5e0be12fe468350013bbe7b0,regular,NA(69.0),FALSE,"c(-26.159905, 28.3585833333333)",Chlorine Gas,3,circular,2020-01-01T00:00:41Z,0hr 53min,592e99e0b1bc36000430b265,592e9549b1bc36000430b252,2020-01-01T00:00:47Z,
5e0be12de468350013bbe7af,regular,Internet_F(80.0),FALSE,"c(-26.3758595, 28.3663209)",Sampling Room,3,circular,2020-01-01T00:00:45Z,0hr 57min,592e9857b1bc36000430b25c,592e9549b1bc36000430b252,2020-01-01T00:00:45Z,
5e0be137e468350013bbe7b1,regular,NVRAM WARNING: Err = 0x10(40.0),FALSE,"c(-26.0193861, 28.2835606)",Slugde Pump Station,0,circular,2020-01-01T00:00:48Z,0hr 40min,592e99bfb1bc36000430b264,592e9549b1bc36000430b252,2020-01-01T00:00:55Z,
5e0be140e468350013bbe7b3,regular,NA(58.999996),FALSE,"c(-26.2686221, 28.5008113)",Guardhouse,2,circular,2020-01-01T00:01:00Z,2hr 0min,592e981eb1bc36000430b25b,592e9549b1bc36000430b252,2020-01-01T00:01:04Z,
5e0be13fe468350013bbe7b2,regular,HP-Print-7A-Officejet Pro 8600(67.0),FALSE,"c(-26.327528, 28.1645906)",Main Gate,3,circular,2020-01-01T00:01:00Z,0hr 59min,592e9908b1bc36000430b260,592e9549b1bc36000430b252,2020-01-01T00:01:03Z,
5e0be152e468350013bbe7b5,regular,Born Free  Student WiFi(52.0),FALSE,"c(-26.1940442, 28.0317155)",Alley Passage,0,circular,2020-01-01T00:01:13Z,0hr 59min,5b3044580f860900136342fa,595d047eae9b350004bd44fc,2020-01-01T00:01:22Z,
5e0be15de468350013bbe7b6,regular,HP-Print-7A-Officejet Pro 8600(67.0),FALSE,"c(-26.3278462, 28.1641707)",Actual Location,3,circular,2020-01-01T00:01:29Z,0hr 59min,592e9908b1bc36000430b260,592e9549b1bc36000430b252,2020-01-01T00:01:33Z,
5e0be163e468350013bbe7b7,regular,VODACOM-B315-8C34(75.0),FALSE,"c(-26.09925, 28.183765)",Chlorine,3,circular,2020-01-01T00:01:36Z,1hr 1min,592e9981b1bc36000430b263,592e9549b1bc36000430b252,2020-01-01T00:01:39Z,
5e0be1f0e468350013bbe7c6,regular,NA(27.000002),FALSE,"c(-26.4454953, 28.4477909)",Chlorine Room,3,circular,2020-01-01T00:01:54Z,1hr 0min,592e96d4b1bc36000430b255,592e9549b1bc36000430b252,2020-01-01T00:04:00Z,
5e0be180e468350013bbe7b8,regular,NA(63.0),FALSE,"c(-26.0325773, 28.0370884)",Container side,0,circular,2020-01-01T00:02:05Z,1hr 0min,59a861b5938b2d00040be676,595d047eae9b350004bd44fc,2020-01-01T00:02:08Z,
5e0be185e468350013bbe7b9,regular,NVRAM WARNING: Err = 0x10(40.0),FALSE,"c(-26.0196736, 28.2823232)",Balancing Dam,0,circular,2020-01-01T00:02:09Z,0hr 43min,592e99bfb1bc36000430b264,592e9549b1bc36000430b252,2020-01-01T00:02:13Z,
5e0be185e468350013bbe7ba,regular,VODACOM-B315-8C34(74.0),FALSE,"c(-26.0993866666667, 28.18381)",Samples,3,circular,2020-01-01T00:02:09Z,1hr 1min,592e9981b1bc36000430b263,592e9549b1bc36000430b252,2020-01-01T00:02:13Z,
5e0be18de468350013bbe7bb,regular,-51,FALSE,"c(-26.1940741, 28.0316021)",Fourth Floor Lift Area_Head office,0,circular,2020-01-01T00:02:18Z,0hr 59min,5b3044580f860900136342fa,595d047eae9b350004bd44fc,2020-01-01T00:02:21Z,
5e0be191e468350013bbe7bc,regular,VODACOM-B315-B0CE(78.0),FALSE,"c(-26.3758595, 28.3663209)",Control Room,3,circular,2020-01-01T00:02:25Z,0hr 56min,592e9857b1bc36000430b25c,592e9549b1bc36000430b252,2020-01-01T00:02:25Z,
5e0be32541ba740013d70d36,regular,pladis_NG_Guest(49.0),FALSE,"c(6.6074133, 3.3118228)",A&P DOPEMU A_MAIN�GATE,2,circular,2020-01-01T00:02:34Z,0hr 56min,5ce823293581bf0013b44647,5ce822623581bf0013b4463b,2020-01-01T00:09:09Z,
5e0be221e468350013bbe7ca,regular,NA(26.0),FALSE,"c(-26.4459269, 28.4479459)",Backyard Gate,3,circular,2020-01-01T00:02:43Z,1hr 0min,592e96d4b1bc36000430b255,592e9549b1bc36000430b252,2020-01-01T00:04:49Z,
5e0be1a9e468350013bbe7be,regular,VODACOM-B315-8C34(74.0),FALSE,"c(-26.0993866666667, 28.18381)",Office,3,circular,2020-01-01T00:02:45Z,1hr 1min,592e9981b1bc36000430b263,592e9549b1bc36000430b252,2020-01-01T00:02:49Z,
5e0be1ade468350013bbe7bf,regular,NA(71.0),FALSE,"c(-26.1703733333333, 28.3969033333333)",Guard House,3,circular,2020-01-01T00:02:49Z,0hr 39min,592e9760b1bc36000430b257,592e9549b1bc36000430b252,2020-01-01T00:02:53Z,
5e0be1b4e468350013bbe7c0,regular,NVRAM WARNING: Err = 0x10(39.0),FALSE,"c(-26.0194227, 28.2818932)",Technical Kitchen,0,circular,2020-01-01T00:02:57Z,0hr 45min,592e99bfb1bc36000430b264,592e9549b1bc36000430b252,2020-01-01T00:03:00Z,
5e0be1b6e468350013bbe7c1,regular,Internet_F(78.0),FALSE,"c(-26.3763014, 28.3664238)",Chlorine Room,3,circular,2020-01-01T00:03:02Z,0hr 56min,592e9857b1bc36000430b25c,592e9549b1bc36000430b252,2020-01-01T00:03:02Z,
5e0be1d5e468350013bbe7c2,regular,VODACOM-B315-8A18(71.0),FALSE,"c(-26.17037, 28.39687)",Actual Location,3,circular,2020-01-01T00:03:29Z,0hr 40min,592e9760b1bc36000430b257,592e9549b1bc36000430b252,2020-01-01T00:03:33Z,
5e0be1d8e468350013bbe7c3,regular,NA(68.0),FALSE,"c(-26.1607129, 28.3601166)",Anaerobic Zone,3,circular,2020-01-01T00:03:30Z,0hr 51min,592e99e0b1bc36000430b265,592e9549b1bc36000430b252,2020-01-01T00:03:36Z,
5e0be1dbe468350013bbe7c4,regular,NA(62.0),FALSE,"c(6.4403332, 3.3302863)",IBRU_ Admin Block,1,circular,2020-01-01T00:03:35Z,2hr 34min,5c23a1efc436f80013c841f9,5c23a17dc436f80013c841f7,2020-01-01T00:03:39Z,
5e0be25a41ba740013d70d1e,regular,NA(25.0),FALSE,"c(-26.4462737, 28.4476151)",Actual Location,3,circular,2020-01-01T00:03:41Z,1hr 0min,592e96d4b1bc36000430b255,592e9549b1bc36000430b252,2020-01-01T00:05:46Z,
5e0be32541ba740013d70d37,regular,pladis_NG_Guest(49.0),FALSE,"c(6.6074133, 3.3118228)",A&P DOPEMU B_MAIN GATE,2,circular,2020-01-01T00:03:55Z,0hr 47min,5ce823293581bf0013b44647,5ce822623581bf0013b4463b,2020-01-01T00:09:09Z,
5e0be1eee468350013bbe7c5,regular,Internet_F(77.0),FALSE,"c(-26.3767477, 28.3663394)",Rus Pump Room,3,circular,2020-01-01T00:03:58Z,0hr 56min,592e9857b1bc36000430b25c,592e9549b1bc36000430b252,2020-01-01T00:03:58Z,
5e0be209e468350013bbe7c7,regular,NVRAM WARNING: Err = 0x10(39.0),FALSE,"c(-26.0193403, 28.2815139)",Technical Gate,0,circular,2020-01-01T00:04:19Z,0hr 47min,592e99bfb1bc36000430b264,592e9549b1bc36000430b252,2020-01-01T00:04:25Z,
5e0be20be468350013bbe7c8,regular,NA(67.0),FALSE,"c(-26.3174845, 28.1769679)",Office,3,circular,2020-01-01T00:04:20Z,1hr 0min,592e9908b1bc36000430b260,592e9549b1bc36000430b252,2020-01-01T00:04:27Z,
5e0be21fe468350013bbe7c9,regular,HP-Print-0A-Officejet Pro 8600(70.0),FALSE,"c(-26.17037, 28.39687)",Workshop entrance,3,circular,2020-01-01T00:04:44Z,1hr 3min,592e9760b1bc36000430b257,592e9549b1bc36000430b252,2020-01-01T00:04:47Z,
5e0be23841ba740013d70d1b,regular,pladis_NG_Guest(35.0),FALSE,"c(6.6096232, 3.3319146)",A&P IKEJA_GATE�2,2,circular,2020-01-01T00:04:45Z,0hr 54min,5ba8da5b5b182d0013e0f89d,5ba8d9c75b182d0013e0f898,2020-01-01T00:05:12Z,
5e0be23841ba740013d70d1a,regular,NA(58.999996),FALSE,"c(-26.2686221, 28.5008113)",Sandfilter,3,circular,2020-01-01T00:05:01Z,1hr 3min,592e981eb1bc36000430b25b,592e9549b1bc36000430b252,2020-01-01T00:05:12Z,
5e0be23c41ba740013d70d1c,regular,NA(67.0),FALSE,"c(-26.1611531, 28.3602562)",Workshop,3,circular,2020-01-01T00:05:09Z,0hr 50min,592e99e0b1bc36000430b265,592e9549b1bc36000430b252,2020-01-01T00:05:16Z,
5e0be23841ba740013d70d19,regular,Internet_F(77.0),FALSE,"c(-26.3768923, 28.365861)",Scrum Pump,3,circular,2020-01-01T00:05:12Z,0hr 56min,592e9857b1bc36000430b25c,592e9549b1bc36000430b252,2020-01-01T00:05:12Z,
5e0be24041ba740013d70d1d,regular,NVRAM WARNING: Err = 0x10(39.0),FALSE,"c(-26.0185848, 28.2812013)",Farm House Parking,0,circular,2020-01-01T00:05:17Z,0hr 48min,592e99bfb1bc36000430b264,592e9549b1bc36000430b252,2020-01-01T00:05:20Z,
5e0be26041ba740013d70d1f,regular,NA(76.0),FALSE,"c(-26.3768661, 28.3653563)",Aerobic,3,circular,2020-01-01T00:05:52Z,0hr 56min,592e9857b1bc36000430b25c,592e9549b1bc36000430b252,2020-01-01T00:05:52Z,
5e0be26741ba740013d70d20,regular,HP-Print-0A-Officejet Pro 8600(69.0),FALSE,"c(-26.169822, 28.3970641)",Behind Workshop,3,circular,2020-01-01T00:05:56Z,1hr 2min,592e9760b1bc36000430b257,592e9549b1bc36000430b252,2020-01-01T00:05:59Z,
5e0be26841ba740013d70d21,regular,NVRAM WARNING: Err = 0x10(38.0),FALSE,"c(-26.0184767, 28.2816299)",Back Farm Gate,0,circular,2020-01-01T00:05:57Z,0hr 50min,592e99bfb1bc36000430b264,592e9549b1bc36000430b252,2020-01-01T00:06:00Z,
5e0be2f141ba740013d70d2d,regular,VODACOM-B315-B105(24.0),FALSE,"c(-26.4462053, 28.4461422)",Workshop,3,circular,2020-01-01T00:06:10Z,1hr 0min,592e96d4b1bc36000430b255,592e9549b1bc36000430b252,2020-01-01T00:08:17Z,
5e0be27e41ba740013d70d22,regular,VODACOM-B315-7A9B(54.000004),FALSE,"c(-26.5828568, 28.3029744)",Shower,0,circular,2020-01-01T00:06:14Z,0hr 58min,592e977fb1bc36000430b258,592e9549b1bc36000430b252,2020-01-01T00:06:22Z,
5e0be28441ba740013d70d23,regular,NA(62.0),FALSE,"c(-26.0325773, 28.0370884)",Far left corner,0,circular,2020-01-01T00:06:20Z,1hr 0min,59a861b5938b2d00040be676,595d047eae9b350004bd44fc,2020-01-01T00:06:28Z,
5e0be30d41ba740013d70d30,regular,VODACOM-B315-B105(24.0),FALSE,"c(-26.4462053, 28.4461422)",Ermegency Room,3,circular,2020-01-01T00:06:39Z,1hr 0min,592e96d4b1bc36000430b255,592e9549b1bc36000430b252,2020-01-01T00:08:45Z,
5e0be29741ba740013d70d24,regular,pladis_NG_Guest(34.0),FALSE,"c(6.6096232, 3.3319146)",A&P IKEJA_ADMIN,2,circular,2020-01-01T00:06:43Z,1hr 5min,5ba8da5b5b182d0013e0f89d,5ba8d9c75b182d0013e0f898,2020-01-01T00:06:47Z,
5e0be32541ba740013d70d38,regular,pladis_NG_Guest(49.0),FALSE,"c(6.6081692, 3.3112296)",A&P DOPEMU B_LOADING BAY,2,circular,2020-01-01T00:06:44Z,0hr 47min,5ce823293581bf0013b44647,5ce822623581bf0013b4463b,2020-01-01T00:09:09Z,
5e0be2a741ba740013d70d26,regular,NA(67.0),FALSE,"c(-26.330235, 28.1628967)",Substation,3,circular,2020-01-01T00:06:57Z,1hr 1min,592e9908b1bc36000430b260,592e9549b1bc36000430b252,2020-01-01T00:07:03Z,
5e0be2a441ba740013d70d25,regular,1933 Tattoo Studio(51.0),FALSE,"c(-26.1940741, 28.0316021)",Roof exit door -Head Office,0,circular,2020-01-01T00:06:58Z,1hr 2min,5b3044580f860900136342fa,595d047eae9b350004bd44fc,2020-01-01T00:07:00Z,
5e0be2a841ba740013d70d27,regular,Erwat_Staff(63.0),FALSE,"c(-26.0239225, 28.2851939)",Technical Parking,0,circular,2020-01-01T00:07:00Z,0hr 52min,592e9a13b1bc36000430b266,592e9549b1bc36000430b252,2020-01-01T00:07:04Z,
5e0be2b041ba740013d70d28,regular,NVRAM WARNING: Err = 0x10(38.0),FALSE,"c(-26.018215, 28.2820494)",Wec Project Room,0,circular,2020-01-01T00:07:08Z,0hr 52min,592e99bfb1bc36000430b264,592e9549b1bc36000430b252,2020-01-01T00:07:12Z,
5e0be32541ba740013d70d39,regular,pladis_NG_Guest(49.0),FALSE,"c(6.6081692, 3.3112296)",A&P DOPEMU B_ENGINEERING/CANTEEN,2,circular,2020-01-01T00:07:27Z,0hr 47min,5ce823293581bf0013b44647,5ce822623581bf0013b4463b,2020-01-01T00:09:09Z,
5e0be34c41ba740013d70d3f,regular,VODACOM-B315-B105(23.0),FALSE,"c(-26.4453207, 28.4459303)",Front of office,3,circular,2020-01-01T00:07:43Z,1hr 0min,592e96d4b1bc36000430b255,592e9549b1bc36000430b252,2020-01-01T00:09:48Z,
5e0be2d341ba740013d70d2a,regular,Erwat_Staff(63.0),FALSE,"c(-26.0239225, 28.2851939)",Operations Parking,0,circular,2020-01-01T00:07:44Z,0hr 52min,592e9a13b1bc36000430b266,592e9549b1bc36000430b252,2020-01-01T00:07:47Z,
5e0be2d041ba740013d70d29,regular,VODACOM-B315-B0CE(75.0),FALSE,"c(-26.3764689, 28.3646333)",Workshop,3,circular,2020-01-01T00:07:44Z,0hr 54min,592e9857b1bc36000430b25c,592e9549b1bc36000430b252,2020-01-01T00:07:44Z,
5e0be2e041ba740013d70d2b,regular,NA(58.999996),FALSE,"c(6.4404944, 3.3298546)",IBRU_Seafood,1,circular,2020-01-01T00:07:57Z,2hr 27min,5c23a1efc436f80013c841f9,5c23a17dc436f80013c841f7,2020-01-01T00:08:00Z,
5e0be2e641ba740013d70d2c,regular,NA(52.999996),FALSE,"c(-26.5828568, 28.3029744)",Blower Room,0,circular,2020-01-01T00:07:59Z,0hr 58min,592e977fb1bc36000430b258,592e9549b1bc36000430b252,2020-01-01T00:08:06Z,
5e0be2f441ba740013d70d2e,regular,NVRAM WARNING: Err = 0x10(38.0),FALSE,"c(-26.0179824, 28.2824884)",Apolo Light,0,circular,2020-01-01T00:08:10Z,0hr 54min,592e99bfb1bc36000430b264,592e9549b1bc36000430b252,2020-01-01T00:08:20Z,
5e0be37641ba740013d70d42,regular,VODACOM-B315-B105(23.0),FALSE,"c(-26.4453207, 28.4459303)",Back of Office,3,circular,2020-01-01T00:08:24Z,1hr 0min,592e96d4b1bc36000430b255,592e9549b1bc36000430b252,2020-01-01T00:10:30Z,
5e0be30b41ba740013d70d2f,regular,SPMS_Office(51.0),FALSE,"c(-26.1936379, 28.0316769)",Roof corner South West point_Headoffice,0,circular,2020-01-01T00:08:41Z,1hr 3min,5b3044580f860900136342fa,595d047eae9b350004bd44fc,2020-01-01T00:08:43Z,
5e0be32041ba740013d70d31,regular,NA(68.0),FALSE,"c(-26.1700058, 28.3957009)",Moder Irrigation Pumpstation,3,circular,2020-01-01T00:09:02Z,0hr 49min,592e9760b1bc36000430b257,592e9549b1bc36000430b252,2020-01-01T00:09:04Z,
5e0be32541ba740013d70d3b,regular,HUAWEI-B315-424B(67.0),FALSE,"c(-26.1610016, 28.3582933)",Kitchen,3,circular,2020-01-01T00:09:03Z,0hr 49min,592e99e0b1bc36000430b265,592e9549b1bc36000430b252,2020-01-01T00:09:09Z,
5e0c4c2c41ba740013d710d2,regular,CAP(38.0),FALSE,"c(6.6050888, 3.3384824)",CAP_Canteen Area,2,circular,2020-01-01T00:09:03Z,1hr 2min,5b411441d30c0b00133c52f3,5ce8227b3581bf0013b4463d,2020-01-01T07:37:16Z,
5e0be32541ba740013d70d3a,regular,pladis_NG_Guest(49.0),FALSE,"c(6.6078671, 3.3117467)",A&P DOPEMU B_SHOOBA,2,circular,2020-01-01T00:09:07Z,0hr 48min,5ce823293581bf0013b44647,5ce822623581bf0013b4463b,2020-01-01T00:09:09Z,
5e0be33041ba740013d70d3c,regular,Erwat_Staff(63.0),FALSE,"c(-26.0242641, 28.2842947)",Auditorium Parking Front,0,circular,2020-01-01T00:09:16Z,0hr 52min,592e9a13b1bc36000430b266,592e9549b1bc36000430b252,2020-01-01T00:09:20Z,
5e0be33641ba740013d70d3d,regular,NA(74.0),FALSE,"c(-26.3764689, 28.3646333)",Change Room,3,circular,2020-01-01T00:09:26Z,0hr 55min,592e9857b1bc36000430b25c,592e9549b1bc36000430b252,2020-01-01T00:09:26Z,
5e0be34041ba740013d70d3e,regular,NA(52.999996),FALSE,"c(-26.5828568, 28.3029744)",Old Screen,0,circular,2020-01-01T00:09:33Z,0hr 57min,592e977fb1bc36000430b258,592e9549b1bc36000430b252,2020-01-01T00:09:36Z,
5e0be35241ba740013d70d40,regular,Erwat_Staff(62.0),FALSE,"c(-26.0242641, 28.2842947)",Auditorium Parking Back,0,circular,2020-01-01T00:09:50Z,0hr 52min,592e9a13b1bc36000430b266,592e9549b1bc36000430b252,2020-01-01T00:09:54Z,
5e0be3d141ba740013d70d4d,regular,VODACOM-B315-B105(22.0),FALSE,"c(-26.4448774, 28.4460242)",Guard Room,3,circular,2020-01-01T00:09:54Z,1hr 0min,592e96d4b1bc36000430b255,592e9549b1bc36000430b252,2020-01-01T00:12:01Z,
5e0be35f41ba740013d70d41,regular,HP-Print-0A-Officejet Pro 8600(68.0),FALSE,"c(-26.1695525, 28.3957002)",Sludge Room,3,circular,2020-01-01T00:10:04Z,0hr 51min,592e9760b1bc36000430b257,592e9549b1bc36000430b252,2020-01-01T00:10:07Z,
5e0be38041ba740013d70d44,regular,-50,FALSE,"c(-26.1945207, 28.031529)",ThirdFloor lift area_Head office,0,circular,2020-01-01T00:10:36Z,1hr 2min,5b3044580f860900136342fa,595d047eae9b350004bd44fc,2020-01-01T00:10:40Z,
5e0be37d41ba740013d70d43,regular,VODACOM-B315-B0CE(74.0),FALSE,"c(-26.3761511, 28.3650089)",Store room,3,circular,2020-01-01T00:10:37Z,0hr 55min,592e9857b1bc36000430b25c,592e9549b1bc36000430b252,2020-01-01T00:10:37Z,
5e0be38741ba740013d70d45,regular,VODACOM-B315-AE8A(66.0),FALSE,"c(-26.1608228, 28.3573277)",Office,3,circular,2020-01-01T00:10:42Z,0hr 48min,592e99e0b1bc36000430b265,592e9549b1bc36000430b252,2020-01-01T00:10:47Z,
5e0be38d41ba740013d70d46,regular,NVRAM WARNING: Err = 0x10(37.0),FALSE,"c(-26.0179858, 28.2836931)",Blower House,0,circular,2020-01-01T00:10:50Z,0hr 58min,592e99bfb1bc36000430b264,592e9549b1bc36000430b252,2020-01-01T00:10:53Z,
5e0be39841ba740013d70d47,regular,pladis_NG_Guest(34.0),FALSE,"c(6.6096232, 3.3319146)",A&P IKEJA_DIESEL POINT,2,circular,2020-01-01T00:10:54Z,1hr 7min,5ba8da5b5b182d0013e0f89d,5ba8d9c75b182d0013e0f898,2020-01-01T00:11:04Z,
5e0be39d41ba740013d70d48,regular,VODACOM-B315-B0CE(73.0),FALSE,"c(-26.3761139, 28.3653444)",Pumpstation,3,circular,2020-01-01T00:11:09Z,0hr 55min,592e9857b1bc36000430b25c,592e9549b1bc36000430b252,2020-01-01T00:11:09Z,
5e0be3a241ba740013d70d49,regular,Erwat_Staff(62.0),FALSE,"c(-26.0238199, 28.284147)",Supply Chain,0,circular,2020-01-01T00:11:10Z,0hr 51min,592e9a13b1bc36000430b266,592e9549b1bc36000430b252,2020-01-01T00:11:14Z,
5e0be3a841ba740013d70d4a,regular,NA(50.0),FALSE,"c(-26.1940402, 28.0316307)",Second floor lift Area_Head office,0,circular,2020-01-01T00:11:12Z,1hr 2min,5b3044580f860900136342fa,595d047eae9b350004bd44fc,2020-01-01T00:11:20Z,
5e0be3b441ba740013d70d4b,regular,NA(52.999996),FALSE,"c(-26.5898742, 28.3208073)",Rest Room,0,circular,2020-01-01T00:11:27Z,0hr 56min,592e977fb1bc36000430b258,592e9549b1bc36000430b252,2020-01-01T00:11:32Z,
5e0be3bd41ba740013d70d4c,regular,NVRAM WARNING: Err = 0x10(37.0),FALSE,"c(-26.0180527, 28.2839345)",Motor Control Centre,0,circular,2020-01-01T00:11:39Z,1hr 0min,592e99bfb1bc36000430b264,592e9549b1bc36000430b252,2020-01-01T00:11:41Z,
5e0be3d641ba740013d70d4e,regular,Born Free  Student WiFi(49.0),FALSE,"c(-26.1940402, 28.0316307)",Lift Area first floor_Head office,0,circular,2020-01-01T00:12:02Z,1hr 2min,5b3044580f860900136342fa,595d047eae9b350004bd44fc,2020-01-01T00:12:06Z,
5e0be3d841ba740013d70d4f,regular,NA(58.0),FALSE,"c(-26.2686221, 28.5008113)",Emergency Dam,3,circular,2020-01-01T00:12:03Z,0hr 54min,592e981eb1bc36000430b25b,592e9549b1bc36000430b252,2020-01-01T00:12:08Z,
5e0be3e941ba740013d70d50,regular,NVRAM WARNING: Err = 0x10(64.0),FALSE,"c(-26.3514017, 28.1829117)",Actual Location,0,circular,2020-01-01T00:12:18Z,0hr 17min,592e992fb1bc36000430b261,592e9549b1bc36000430b252,2020-01-01T00:12:25Z,
5e0bf1d141ba740013d70e15,regular,ERWAT(50.0),FALSE,"c(-26.1357786, 28.463674)",Actual Location,4,circular,2020-01-01T00:12:35Z,0hr 14min,592e97f2b1bc36000430b25a,592e9549b1bc36000430b252,2020-01-01T01:11:45Z,
5e0be3fc41ba740013d70d51,regular,TSBVServer4(66.0),FALSE,"c(-26.3253397, 28.1652342)",Shelter,3,circular,2020-01-01T00:12:39Z,0hr 34min,592e9908b1bc36000430b260,592e9549b1bc36000430b252,2020-01-01T00:12:44Z,
5e0be3fe41ba740013d70d52,regular,Erwat_Staff(61.0),FALSE,"c(-26.0238199, 28.284147)",Fence near Lapa,0,circular,2020-01-01T00:12:43Z,0hr 51min,592e9a13b1bc36000430b266,592e9549b1bc36000430b252,2020-01-01T00:12:46Z,
5e0be41641ba740013d70d53,regular,-49,FALSE,"c(-26.1940402, 28.0316307)",Visitor's Entrance_Head office,0,circular,2020-01-01T00:13:03Z,1hr 2min,5b3044580f860900136342fa,595d047eae9b350004bd44fc,2020-01-01T00:13:10Z,
5e0be41841ba740013d70d54,regular,pladis_NG_Guest(33.0),FALSE,"c(6.6096549, 3.330633)",A&P IKEJA_LOADING BAY,2,circular,2020-01-01T00:13:07Z,1hr 8min,5ba8da5b5b182d0013e0f89d,5ba8d9c75b182d0013e0f898,2020-01-01T00:13:12Z,
5e0bf1d141ba740013d70e16,regular,ERWAT(50.0),FALSE,"c(-26.1357786, 28.463674)",Parking,4,circular,2020-01-01T00:13:17Z,1hr 0min,592e97f2b1bc36000430b25a,592e9549b1bc36000430b252,2020-01-01T01:11:45Z,
5e0be42b41ba740013d70d55,regular,NA(56.0),FALSE,"c(6.4403546, 3.3294204)",IBRU_Jetty In Gate Fence,1,circular,2020-01-01T00:13:28Z,2hr 54min,5c23a1efc436f80013c841f9,5c23a17dc436f80013c841f7,2020-01-01T00:13:31Z,
5e0be44a41ba740013d70d56,regular,1933 Tattoo Studio(49.0),FALSE,"c(-26.1940402, 28.0316307)",Upper Parking Exit Door_Head office,0,circular,2020-01-01T00:13:57Z,1hr 1min,5b3044580f860900136342fa,595d047eae9b350004bd44fc,2020-01-01T00:14:02Z,
5e0be44b41ba740013d70d57,regular,NA(61.0),FALSE,"c(-26.022957, 28.2837923)",Lapa Wall Back,0,circular,2020-01-01T00:13:59Z,0hr 51min,592e9a13b1bc36000430b266,592e9549b1bc36000430b252,2020-01-01T00:14:03Z,
5e0be45441ba740013d70d58,regular,NVRAM WARNING: Err = 0x10(36.0),FALSE,"c(-26.0189127, 28.2847029)",Stock room gate,0,circular,2020-01-01T00:14:10Z,1hr 7min,592e99bfb1bc36000430b264,592e9549b1bc36000430b252,2020-01-01T00:14:12Z,
5e0be46641ba740013d70d59,regular,pladis_NG_Guest(33.0),FALSE,"c(6.6096989, 3.3296442)",A&P IKEJA_POUTER HOUSE,2,circular,2020-01-01T00:14:27Z,1hr 8min,5ba8da5b5b182d0013e0f89d,5ba8d9c75b182d0013e0f898,2020-01-01T00:14:30Z,
5e0be47941ba740013d70d5a,regular,1933 Tattoo Studio(48.0),FALSE,"c(-26.1940402, 28.0316307)",Upper Parking North West Corner_Head office,0,circular,2020-01-01T00:14:47Z,1hr 1min,5b3044580f860900136342fa,595d047eae9b350004bd44fc,2020-01-01T00:14:49Z,
5e0be48141ba740013d70d5b,regular,Erwat_Staff(61.0),FALSE,"c(-26.0230205, 28.2842978)",Lapa Wall Front,0,circular,2020-01-01T00:14:53Z,0hr 50min,592e9a13b1bc36000430b266,592e9549b1bc36000430b252,2020-01-01T00:14:57Z,
5e0be49141ba740013d70d5c,regular,NA(52.999996),FALSE,"c(-26.5898742, 28.3208073)",Chlorine Building,0,circular,2020-01-01T00:15:09Z,0hr 56min,592e977fb1bc36000430b258,592e9549b1bc36000430b252,2020-01-01T00:15:13Z,
5e0be49741ba740013d70d5d,regular,NA(68.0),FALSE,"c(-26.1684171, 28.3935968)",Screen,3,circular,2020-01-01T00:15:13Z,1hr 3min,592e9760b1bc36000430b257,592e9549b1bc36000430b252,2020-01-01T00:15:19Z,
5e0bf1d141ba740013d70e17,regular,NA(50.0),FALSE,"c(-26.1359413, 28.4641435)",Main Office,4,circular,2020-01-01T00:15:14Z,1hr 1min,592e97f2b1bc36000430b25a,592e9549b1bc36000430b252,2020-01-01T01:11:45Z,
5e0be4a341ba740013d70d5e,regular,NA(58.0),FALSE,"c(-26.2686221, 28.5008113)",Tractor Parking,3,circular,2020-01-01T00:15:25Z,0hr 54min,592e981eb1bc36000430b25b,592e9549b1bc36000430b252,2020-01-01T00:15:31Z,
5e0be4a641ba740013d70d5f,regular,NA(66.0),FALSE,"c(-26.15893, 28.3561286)",Guard House,3,circular,2020-01-01T00:15:30Z,1hr 13min,592e99e0b1bc36000430b265,592e9549b1bc36000430b252,2020-01-01T00:15:34Z,
5e0be4a741ba740013d70d60,regular,NVRAM WARNING: Err = 0x10(35.0),FALSE,"c(-26.0198846, 28.2851193)",Guard House Farm Gate,0,circular,2020-01-01T00:15:31Z,1hr 10min,592e99bfb1bc36000430b264,592e9549b1bc36000430b252,2020-01-01T00:15:35Z,
5e0be4b241ba740013d70d61,regular,NVRAM WARNING: Err = 0x10(64.0),FALSE,"c(-26.3531521, 28.1830114)",Admin Block,0,circular,2020-01-01T00:15:41Z,0hr 31min,592e992fb1bc36000430b261,592e9549b1bc36000430b252,2020-01-01T00:15:46Z,
